subject,task_type,ordering,output,chosen,condition,subject_race,subject_age,subject_gender,character_race,character_age,character_gender,subj_college,self_ability,awareness,shared_features
15,choice_ranking,0,5,False,Casual,White,32-38,Woman,White,18-24,Man,yes,8,yes,1
15,choice_ranking,0,6,False,Casual,White,32-38,Woman,Latino,18-24,Woman,yes,8,yes,1
15,choice_ranking,0,7,False,Casual,White,32-38,Woman,Latino,39-45,Woman,yes,8,yes,1
15,choice_ranking,0,8,False,Casual,White,32-38,Woman,White,39-45,Woman,yes,8,yes,2
15,choice_ranking,0,9,False,Casual,White,32-38,Woman,Black,18-24,Woman,yes,8,yes,1
16,full_ranking,0,1,True,Competitive,White,32-38,Man,South Asian,39-45,Man,yes,9,yes,1
16,full_ranking,0,2,True,Competitive,White,32-38,Man,Black,45+,Woman,yes,9,yes,0
16,full_ranking,0,3,True,Competitive,White,32-38,Man,Black,32-38,Man,yes,9,yes,2
16,full_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,9,yes,1
16,full_ranking,0,5,False,Competitive,White,32-38,Man,South Asian,25-31,Woman,yes,9,yes,0
16,full_ranking,0,6,False,Competitive,White,32-38,Man,White,25-31,Woman,yes,9,yes,1
16,full_ranking,0,7,False,Competitive,White,32-38,Man,Latino,39-45,Woman,yes,9,yes,0
16,full_ranking,0,8,False,Competitive,White,32-38,Man,Black,18-24,Man,yes,9,yes,1
16,full_ranking,0,9,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,yes,9,yes,0
16,choice_ranking,0,1,True,Competitive,White,32-38,Man,South Asian,39-45,Man,yes,9,yes,1
16,choice_ranking,0,2,True,Competitive,White,32-38,Man,Black,45+,Woman,yes,9,yes,0
16,choice_ranking,0,3,True,Competitive,White,32-38,Man,Black,32-38,Man,yes,9,yes,2
16,choice_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,9,yes,1
16,choice_ranking,0,5,False,Competitive,White,32-38,Man,South Asian,25-31,Woman,yes,9,yes,0
16,choice_ranking,0,6,False,Competitive,White,32-38,Man,White,25-31,Woman,yes,9,yes,1
16,choice_ranking,0,7,False,Competitive,White,32-38,Man,Latino,39-45,Woman,yes,9,yes,0
16,choice_ranking,0,8,False,Competitive,White,32-38,Man,Black,18-24,Man,yes,9,yes,1
16,choice_ranking,0,9,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,yes,9,yes,0
17,full_ranking,0,1,True,Casual,White,32-38,Man,South Asian,45+,Man,yes,10,yes,1
17,full_ranking,0,2,True,Casual,White,32-38,Man,White,25-31,Woman,yes,10,yes,1
17,full_ranking,0,3,True,Casual,White,32-38,Man,East/Southeast Asian,32-38,Woman,yes,10,yes,1
17,full_ranking,0,4,True,Casual,White,32-38,Man,White,39-45,Man,yes,10,yes,2
17,full_ranking,0,5,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,10,yes,1
17,full_ranking,0,6,False,Casual,White,32-38,Man,Black,39-45,Man,yes,10,yes,1
17,full_ranking,0,7,False,Casual,White,32-38,Man,Latino,32-38,Woman,yes,10,yes,1
17,full_ranking,0,8,False,Casual,White,32-38,Man,White,18-24,Man,yes,10,yes,2
17,full_ranking,0,9,False,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,10,yes,2
17,choice_ranking,0,1,True,Casual,White,32-38,Man,South Asian,45+,Man,yes,10,yes,1
17,choice_ranking,0,2,True,Casual,White,32-38,Man,White,25-31,Woman,yes,10,yes,1
17,choice_ranking,0,3,True,Casual,White,32-38,Man,East/Southeast Asian,32-38,Woman,yes,10,yes,1
17,choice_ranking,0,4,True,Casual,White,32-38,Man,White,39-45,Man,yes,10,yes,2
17,choice_ranking,0,5,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,10,yes,1
17,choice_ranking,0,6,False,Casual,White,32-38,Man,Black,39-45,Man,yes,10,yes,1
17,choice_ranking,0,7,False,Casual,White,32-38,Man,Latino,32-38,Woman,yes,10,yes,1
17,choice_ranking,0,8,False,Casual,White,32-38,Man,White,18-24,Man,yes,10,yes,2
17,choice_ranking,0,9,False,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,10,yes,2
18,full_ranking,0,1,True,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,9,yes,1
18,full_ranking,0,2,True,Casual,White,32-38,Man,White,39-45,Woman,yes,9,yes,1
18,full_ranking,0,3,True,Casual,White,32-38,Man,Latino,25-31,Man,yes,9,yes,1
18,full_ranking,0,4,True,Casual,White,32-38,Man,South Asian,39-45,Woman,yes,9,yes,0
18,full_ranking,0,5,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,9,yes,2
18,full_ranking,0,6,False,Casual,White,32-38,Man,White,18-24,Man,yes,9,yes,2
18,full_ranking,0,7,False,Casual,White,32-38,Man,East/Southeast Asian,45+,Woman,yes,9,yes,0
18,full_ranking,0,8,False,Casual,White,32-38,Man,White,32-38,Man,yes,9,yes,3
18,full_ranking,0,9,False,Casual,White,32-38,Man,South Asian,18-24,Man,yes,9,yes,1
18,choice_ranking,0,1,True,Casual,White,32-38,Man,White,39-45,Woman,yes,9,yes,1
18,choice_ranking,0,2,True,Casual,White,32-38,Man,Latino,25-31,Man,yes,9,yes,1
18,choice_ranking,0,3,True,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,9,yes,1
18,choice_ranking,0,4,True,Casual,White,32-38,Man,South Asian,39-45,Woman,yes,9,yes,0
18,choice_ranking,0,5,False,Casual,White,32-38,Man,East/Southeast Asian,45+,Woman,yes,9,yes,0
18,choice_ranking,0,6,False,Casual,White,32-38,Man,White,18-24,Man,yes,9,yes,2
18,choice_ranking,0,7,False,Casual,White,32-38,Man,South Asian,18-24,Man,yes,9,yes,1
18,choice_ranking,0,8,False,Casual,White,32-38,Man,White,32-38,Man,yes,9,yes,3
18,choice_ranking,0,9,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,9,yes,2
19,full_ranking,0,1,True,Casual,White,32-38,Man,White,32-38,Woman,yes,10,yes,2
19,full_ranking,0,2,True,Casual,White,32-38,Man,White,25-31,Woman,yes,10,yes,1
19,full_ranking,0,3,True,Casual,White,32-38,Man,Latino,32-38,Man,yes,10,yes,2
19,full_ranking,0,4,True,Casual,White,32-38,Man,Latino,32-38,Woman,yes,10,yes,1
19,full_ranking,0,5,False,Casual,White,32-38,Man,White,39-45,Woman,yes,10,yes,1
19,full_ranking,0,6,False,Casual,White,32-38,Man,Latino,39-45,Woman,yes,10,yes,0
19,full_ranking,0,7,False,Casual,White,32-38,Man,Black,25-31,Man,yes,10,yes,1
19,full_ranking,0,8,False,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,10,yes,2
19,full_ranking,0,9,False,Casual,White,32-38,Man,Latino,25-31,Woman,yes,10,yes,0
19,choice_ranking,0,1,True,Casual,White,32-38,Man,White,39-45,Woman,yes,10,yes,1
19,choice_ranking,0,2,True,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,10,yes,2
19,choice_ranking,0,3,True,Casual,White,32-38,Man,White,32-38,Woman,yes,10,yes,2
19,choice_ranking,0,4,True,Casual,White,32-38,Man,Latino,32-38,Woman,yes,10,yes,1
19,choice_ranking,0,5,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,10,yes,2
19,choice_ranking,0,6,False,Casual,White,32-38,Man,Latino,39-45,Woman,yes,10,yes,0
19,choice_ranking,0,7,False,Casual,White,32-38,Man,Black,25-31,Man,yes,10,yes,1
19,choice_ranking,0,8,False,Casual,White,32-38,Man,Latino,25-31,Woman,yes,10,yes,0
19,choice_ranking,0,9,False,Casual,White,32-38,Man,White,25-31,Woman,yes,10,yes,1
20,full_ranking,0,1,True,Competitive,White,32-38,Man,White,18-24,Woman,yes,9,yes,1
20,full_ranking,0,2,True,Competitive,White,32-38,Man,Latino,39-45,Man,yes,9,yes,1
20,full_ranking,0,3,True,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,9,yes,1
20,full_ranking,0,4,True,Competitive,White,32-38,Man,Latino,32-38,Man,yes,9,yes,2
20,full_ranking,0,5,False,Competitive,White,32-38,Man,Latino,18-24,Woman,yes,9,yes,0
20,full_ranking,0,6,False,Competitive,White,32-38,Man,White,32-38,Woman,yes,9,yes,2
20,full_ranking,0,7,False,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Woman,yes,9,yes,0
20,full_ranking,0,8,False,Competitive,White,32-38,Man,South Asian,25-31,Woman,yes,9,yes,0
20,full_ranking,0,9,False,Competitive,White,32-38,Man,Black,45+,Woman,yes,9,yes,0
20,choice_ranking,0,1,True,Competitive,White,32-38,Man,White,18-24,Woman,yes,9,yes,1
20,choice_ranking,0,2,True,Competitive,White,32-38,Man,Latino,39-45,Man,yes,9,yes,1
20,choice_ranking,0,3,True,Competitive,White,32-38,Man,South Asian,25-31,Woman,yes,9,yes,0
20,choice_ranking,0,4,True,Competitive,White,32-38,Man,Latino,32-38,Man,yes,9,yes,2
20,choice_ranking,0,5,False,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,9,yes,1
20,choice_ranking,0,6,False,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Woman,yes,9,yes,0
20,choice_ranking,0,7,False,Competitive,White,32-38,Man,Black,45+,Woman,yes,9,yes,0
20,choice_ranking,0,8,False,Competitive,White,32-38,Man,Latino,18-24,Woman,yes,9,yes,0
20,choice_ranking,0,9,False,Competitive,White,32-38,Man,White,32-38,Woman,yes,9,yes,2
21,full_ranking,0,1,True,Competitive,White,32-38,Woman,Latino,39-45,Man,no,9,yes,0
21,full_ranking,0,2,True,Competitive,White,32-38,Woman,East/Southeast Asian,45+,Man,no,9,yes,0
21,full_ranking,0,3,True,Competitive,White,32-38,Woman,Black,32-38,Man,no,9,yes,1
21,full_ranking,0,4,True,Competitive,White,32-38,Woman,South Asian,25-31,Woman,no,9,yes,1
21,full_ranking,0,5,False,Competitive,White,32-38,Woman,South Asian,39-45,Man,no,9,yes,0
21,full_ranking,0,6,False,Competitive,White,32-38,Woman,Latino,39-45,Woman,no,9,yes,1
21,full_ranking,0,7,False,Competitive,White,32-38,Woman,Black,39-45,Man,no,9,yes,0
21,full_ranking,0,8,False,Competitive,White,32-38,Woman,Black,32-38,Woman,no,9,yes,2
21,full_ranking,0,9,False,Competitive,White,32-38,Woman,Black,39-45,Woman,no,9,yes,1
21,choice_ranking,0,1,True,Competitive,White,32-38,Woman,Latino,39-45,Woman,no,9,yes,1
21,choice_ranking,0,2,True,Competitive,White,32-38,Woman,Black,32-38,Man,no,9,yes,1
21,choice_ranking,0,3,True,Competitive,White,32-38,Woman,Latino,39-45,Man,no,9,yes,0
21,choice_ranking,0,4,True,Competitive,White,32-38,Woman,Black,39-45,Man,no,9,yes,0
21,choice_ranking,0,5,False,Competitive,White,32-38,Woman,Black,39-45,Woman,no,9,yes,1
21,choice_ranking,0,6,False,Competitive,White,32-38,Woman,Black,32-38,Woman,no,9,yes,2
21,choice_ranking,0,7,False,Competitive,White,32-38,Woman,East/Southeast Asian,45+,Man,no,9,yes,0
21,choice_ranking,0,8,False,Competitive,White,32-38,Woman,South Asian,39-45,Man,no,9,yes,0
21,choice_ranking,0,9,False,Competitive,White,32-38,Woman,South Asian,25-31,Woman,no,9,yes,1
22,full_ranking,0,1,True,Competitive,White,45+,Man,South Asian,18-24,Woman,yes,7,yes,0
22,full_ranking,0,2,True,Competitive,White,45+,Man,South Asian,39-45,Man,yes,7,yes,1
22,full_ranking,0,3,True,Competitive,White,45+,Man,White,39-45,Woman,yes,7,yes,1
22,full_ranking,0,4,True,Competitive,White,45+,Man,South Asian,32-38,Man,yes,7,yes,1
22,full_ranking,0,5,False,Competitive,White,45+,Man,White,32-38,Woman,yes,7,yes,1
22,full_ranking,0,6,False,Competitive,White,45+,Man,East/Southeast Asian,39-45,Man,yes,7,yes,1
22,full_ranking,0,7,False,Competitive,White,45+,Man,East/Southeast Asian,18-24,Man,yes,7,yes,1
22,full_ranking,0,8,False,Competitive,White,45+,Man,East/Southeast Asian,32-38,Man,yes,7,yes,1
22,full_ranking,0,9,False,Competitive,White,45+,Man,South Asian,25-31,Man,yes,7,yes,1
22,choice_ranking,0,1,True,Competitive,White,45+,Man,East/Southeast Asian,39-45,Man,yes,7,yes,1
22,choice_ranking,0,2,True,Competitive,White,45+,Man,South Asian,18-24,Woman,yes,7,yes,0
22,choice_ranking,0,3,True,Competitive,White,45+,Man,White,39-45,Woman,yes,7,yes,1
22,choice_ranking,0,4,True,Competitive,White,45+,Man,South Asian,32-38,Man,yes,7,yes,1
22,choice_ranking,0,5,False,Competitive,White,45+,Man,White,32-38,Woman,yes,7,yes,1
22,choice_ranking,0,6,False,Competitive,White,45+,Man,South Asian,39-45,Man,yes,7,yes,1
22,choice_ranking,0,7,False,Competitive,White,45+,Man,South Asian,25-31,Man,yes,7,yes,1
22,choice_ranking,0,8,False,Competitive,White,45+,Man,East/Southeast Asian,18-24,Man,yes,7,yes,1
22,choice_ranking,0,9,False,Competitive,White,45+,Man,East/Southeast Asian,32-38,Man,yes,7,yes,1
23,full_ranking,0,1,True,Casual,White,25-31,Man,Latino,32-38,Man,yes,10,yes,1
23,full_ranking,0,2,True,Casual,White,25-31,Man,Latino,25-31,Man,yes,10,yes,2
23,full_ranking,0,3,True,Casual,White,25-31,Man,White,25-31,Woman,yes,10,yes,2
23,full_ranking,0,4,True,Casual,White,25-31,Man,East/Southeast Asian,32-38,Woman,yes,10,yes,0
23,full_ranking,0,5,False,Casual,White,25-31,Man,White,39-45,Woman,yes,10,yes,1
23,full_ranking,0,6,False,Casual,White,25-31,Man,East/Southeast Asian,25-31,Man,yes,10,yes,2
23,full_ranking,0,7,False,Casual,White,25-31,Man,Latino,39-45,Woman,yes,10,yes,0
23,full_ranking,0,8,False,Casual,White,25-31,Man,East/Southeast Asian,32-38,Man,yes,10,yes,1
23,full_ranking,0,9,False,Casual,White,25-31,Man,Latino,25-31,Woman,yes,10,yes,1
23,choice_ranking,0,1,True,Casual,White,25-31,Man,Latino,32-38,Man,yes,10,yes,1
23,choice_ranking,0,2,True,Casual,White,25-31,Man,East/Southeast Asian,32-38,Man,yes,10,yes,1
23,choice_ranking,0,3,True,Casual,White,25-31,Man,White,25-31,Woman,yes,10,yes,2
23,choice_ranking,0,4,True,Casual,White,25-31,Man,Latino,39-45,Woman,yes,10,yes,0
23,choice_ranking,0,5,False,Casual,White,25-31,Man,White,39-45,Woman,yes,10,yes,1
23,choice_ranking,0,6,False,Casual,White,25-31,Man,East/Southeast Asian,32-38,Woman,yes,10,yes,0
23,choice_ranking,0,7,False,Casual,White,25-31,Man,East/Southeast Asian,25-31,Man,yes,10,yes,2
23,choice_ranking,0,8,False,Casual,White,25-31,Man,Latino,25-31,Woman,yes,10,yes,1
23,choice_ranking,0,9,False,Casual,White,25-31,Man,Latino,25-31,Man,yes,10,yes,2
24,full_ranking,0,1,True,Competitive,South Asian,32-38,Woman,South Asian,18-24,Woman,yes,9,yes,2
24,full_ranking,0,2,True,Competitive,South Asian,32-38,Woman,East/Southeast Asian,32-38,Woman,yes,9,yes,2
24,full_ranking,0,3,True,Competitive,South Asian,32-38,Woman,Latino,32-38,Woman,yes,9,yes,2
24,full_ranking,0,4,True,Competitive,South Asian,32-38,Woman,East/Southeast Asian,25-31,Woman,yes,9,yes,1
24,full_ranking,0,5,False,Competitive,South Asian,32-38,Woman,East/Southeast Asian,39-45,Woman,yes,9,yes,1
24,full_ranking,0,6,False,Competitive,South Asian,32-38,Woman,Latino,25-31,Man,yes,9,yes,0
24,full_ranking,0,7,False,Competitive,South Asian,32-38,Woman,Black,18-24,Woman,yes,9,yes,1
24,full_ranking,0,8,False,Competitive,South Asian,32-38,Woman,East/Southeast Asian,32-38,Man,yes,9,yes,1
24,full_ranking,0,9,False,Competitive,South Asian,32-38,Woman,Black,18-24,Man,yes,9,yes,0
24,choice_ranking,0,1,True,Competitive,South Asian,32-38,Woman,East/Southeast Asian,32-38,Woman,yes,9,yes,2
24,choice_ranking,0,2,True,Competitive,South Asian,32-38,Woman,East/Southeast Asian,39-45,Woman,yes,9,yes,1
24,choice_ranking,0,3,True,Competitive,South Asian,32-38,Woman,Latino,25-31,Man,yes,9,yes,0
24,choice_ranking,0,4,True,Competitive,South Asian,32-38,Woman,Latino,32-38,Woman,yes,9,yes,2
24,choice_ranking,0,5,False,Competitive,South Asian,32-38,Woman,East/Southeast Asian,32-38,Man,yes,9,yes,1
24,choice_ranking,0,6,False,Competitive,South Asian,32-38,Woman,South Asian,18-24,Woman,yes,9,yes,2
24,choice_ranking,0,7,False,Competitive,South Asian,32-38,Woman,Black,18-24,Woman,yes,9,yes,1
24,choice_ranking,0,8,False,Competitive,South Asian,32-38,Woman,East/Southeast Asian,25-31,Woman,yes,9,yes,1
24,choice_ranking,0,9,False,Competitive,South Asian,32-38,Woman,Black,18-24,Man,yes,9,yes,0
25,full_ranking,0,1,True,Competitive,White,32-38,Woman,Latino,25-31,Man,no,9,yes,0
25,full_ranking,0,2,True,Competitive,White,32-38,Woman,White,18-24,Man,no,9,yes,1
25,full_ranking,0,3,True,Competitive,White,32-38,Woman,East/Southeast Asian,18-24,Woman,no,9,yes,1
25,full_ranking,0,4,True,Competitive,White,32-38,Woman,South Asian,32-38,Man,no,9,yes,1
25,full_ranking,0,5,False,Competitive,White,32-38,Woman,Latino,32-38,Woman,no,9,yes,2
25,full_ranking,0,6,False,Competitive,White,32-38,Woman,Latino,18-24,Woman,no,9,yes,1
25,full_ranking,0,7,False,Competitive,White,32-38,Woman,Latino,39-45,Woman,no,9,yes,1
25,full_ranking,0,8,False,Competitive,White,32-38,Woman,South Asian,18-24,Woman,no,9,yes,1
25,full_ranking,0,9,False,Competitive,White,32-38,Woman,Black,45+,Woman,no,9,yes,1
25,choice_ranking,0,1,True,Competitive,White,32-38,Woman,Latino,25-31,Man,no,9,yes,0
25,choice_ranking,0,2,True,Competitive,White,32-38,Woman,White,18-24,Man,no,9,yes,1
25,choice_ranking,0,3,True,Competitive,White,32-38,Woman,East/Southeast Asian,18-24,Woman,no,9,yes,1
25,choice_ranking,0,4,True,Competitive,White,32-38,Woman,South Asian,32-38,Man,no,9,yes,1
25,choice_ranking,0,5,False,Competitive,White,32-38,Woman,South Asian,18-24,Woman,no,9,yes,1
25,choice_ranking,0,6,False,Competitive,White,32-38,Woman,Latino,32-38,Woman,no,9,yes,2
25,choice_ranking,0,7,False,Competitive,White,32-38,Woman,Black,45+,Woman,no,9,yes,1
25,choice_ranking,0,8,False,Competitive,White,32-38,Woman,Latino,39-45,Woman,no,9,yes,1
25,choice_ranking,0,9,False,Competitive,White,32-38,Woman,Latino,18-24,Woman,no,9,yes,1
26,full_ranking,0,1,True,Casual,White,32-38,Man,South Asian,18-24,Man,no,9,yes,1
26,full_ranking,0,2,True,Casual,White,32-38,Man,Black,32-38,Woman,no,9,yes,1
26,full_ranking,0,3,True,Casual,White,32-38,Man,White,18-24,Man,no,9,yes,2
26,full_ranking,0,4,True,Casual,White,32-38,Man,White,45+,Woman,no,9,yes,1
26,full_ranking,0,5,False,Casual,White,32-38,Man,Black,25-31,Woman,no,9,yes,0
26,full_ranking,0,6,False,Casual,White,32-38,Man,Black,18-24,Woman,no,9,yes,0
26,full_ranking,0,7,False,Casual,White,32-38,Man,Latino,32-38,Woman,no,9,yes,1
26,full_ranking,0,8,False,Casual,White,32-38,Man,South Asian,32-38,Man,no,9,yes,2
26,full_ranking,0,9,False,Casual,White,32-38,Man,White,39-45,Woman,no,9,yes,1
26,choice_ranking,0,1,True,Casual,White,32-38,Man,White,45+,Woman,no,9,yes,1
26,choice_ranking,0,2,True,Casual,White,32-38,Man,South Asian,18-24,Man,no,9,yes,1
26,choice_ranking,0,3,True,Casual,White,32-38,Man,Black,18-24,Woman,no,9,yes,0
26,choice_ranking,0,4,True,Casual,White,32-38,Man,Black,32-38,Woman,no,9,yes,1
26,choice_ranking,0,5,False,Casual,White,32-38,Man,Black,25-31,Woman,no,9,yes,0
26,choice_ranking,0,6,False,Casual,White,32-38,Man,South Asian,32-38,Man,no,9,yes,2
26,choice_ranking,0,7,False,Casual,White,32-38,Man,Latino,32-38,Woman,no,9,yes,1
26,choice_ranking,0,8,False,Casual,White,32-38,Man,White,18-24,Man,no,9,yes,2
26,choice_ranking,0,9,False,Casual,White,32-38,Man,White,39-45,Woman,no,9,yes,1
27,full_ranking,0,1,True,Casual,White,32-38,Man,Black,32-38,Woman,yes,10,yes,1
27,full_ranking,0,2,True,Casual,White,32-38,Man,Latino,25-31,Man,yes,10,yes,1
27,full_ranking,0,3,True,Casual,White,32-38,Man,Black,18-24,Woman,yes,10,yes,0
27,full_ranking,0,4,True,Casual,White,32-38,Man,South Asian,25-31,Woman,yes,10,yes,0
27,full_ranking,0,5,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,10,yes,1
27,full_ranking,0,6,False,Casual,White,32-38,Man,South Asian,45+,Woman,yes,10,yes,0
27,full_ranking,0,7,False,Casual,White,32-38,Man,East/Southeast Asian,45+,Man,yes,10,yes,1
27,full_ranking,0,8,False,Casual,White,32-38,Man,Black,25-31,Woman,yes,10,yes,0
27,full_ranking,0,9,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,10,yes,1
27,choice_ranking,0,1,True,Casual,White,32-38,Man,South Asian,45+,Woman,yes,10,yes,0
27,choice_ranking,0,2,True,Casual,White,32-38,Man,Latino,25-31,Man,yes,10,yes,1
27,choice_ranking,0,3,True,Casual,White,32-38,Man,South Asian,25-31,Woman,yes,10,yes,0
27,choice_ranking,0,4,True,Casual,White,32-38,Man,Black,25-31,Woman,yes,10,yes,0
27,choice_ranking,0,5,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,10,yes,1
27,choice_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,45+,Man,yes,10,yes,1
27,choice_ranking,0,7,False,Casual,White,32-38,Man,Black,32-38,Woman,yes,10,yes,1
27,choice_ranking,0,8,False,Casual,White,32-38,Man,Black,18-24,Woman,yes,10,yes,0
27,choice_ranking,0,9,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,10,yes,1
28,full_ranking,0,1,True,Competitive,White,32-38,Man,South Asian,18-24,Woman,yes,8,yes,0
28,full_ranking,0,2,True,Competitive,White,32-38,Man,White,39-45,Woman,yes,8,yes,1
28,full_ranking,0,3,True,Competitive,White,32-38,Man,Black,18-24,Woman,yes,8,yes,0
28,full_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,32-38,Woman,yes,8,yes,1
28,full_ranking,0,5,False,Competitive,White,32-38,Man,Black,45+,Woman,yes,8,yes,0
28,full_ranking,0,6,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Man,yes,8,yes,1
28,full_ranking,0,7,False,Competitive,White,32-38,Man,Latino,32-38,Man,yes,8,yes,2
28,full_ranking,0,8,False,Competitive,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
28,full_ranking,0,9,False,Competitive,White,32-38,Man,Black,32-38,Woman,yes,8,yes,1
28,choice_ranking,0,1,True,Competitive,White,32-38,Man,South Asian,18-24,Woman,yes,8,yes,0
28,choice_ranking,0,2,True,Competitive,White,32-38,Man,Black,45+,Woman,yes,8,yes,0
28,choice_ranking,0,3,True,Competitive,White,32-38,Man,Black,18-24,Woman,yes,8,yes,0
28,choice_ranking,0,4,True,Competitive,White,32-38,Man,White,39-45,Woman,yes,8,yes,1
28,choice_ranking,0,5,False,Competitive,White,32-38,Man,East/Southeast Asian,32-38,Woman,yes,8,yes,1
28,choice_ranking,0,6,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Man,yes,8,yes,1
28,choice_ranking,0,7,False,Competitive,White,32-38,Man,Latino,32-38,Man,yes,8,yes,2
28,choice_ranking,0,8,False,Competitive,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
28,choice_ranking,0,9,False,Competitive,White,32-38,Man,Black,32-38,Woman,yes,8,yes,1
29,full_ranking,0,1,True,Competitive,White,32-38,Man,South Asian,25-31,Man,no,9,yes,1
29,full_ranking,0,2,True,Competitive,White,32-38,Man,South Asian,25-31,Woman,no,9,yes,0
29,full_ranking,0,3,True,Competitive,White,32-38,Man,White,32-38,Woman,no,9,yes,2
29,full_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,no,9,yes,1
29,full_ranking,0,5,False,Competitive,White,32-38,Man,White,25-31,Man,no,9,yes,2
29,full_ranking,0,6,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Man,no,9,yes,1
29,full_ranking,0,7,False,Competitive,White,32-38,Man,South Asian,39-45,Woman,no,9,yes,0
29,full_ranking,0,8,False,Competitive,White,32-38,Man,Black,39-45,Woman,no,9,yes,0
29,full_ranking,0,9,False,Competitive,White,32-38,Man,South Asian,18-24,Woman,no,9,yes,0
29,choice_ranking,0,1,True,Competitive,White,32-38,Man,White,32-38,Woman,no,9,yes,2
29,choice_ranking,0,2,True,Competitive,White,32-38,Man,South Asian,18-24,Woman,no,9,yes,0
29,choice_ranking,0,3,True,Competitive,White,32-38,Man,South Asian,39-45,Woman,no,9,yes,0
29,choice_ranking,0,4,True,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Man,no,9,yes,1
29,choice_ranking,0,5,False,Competitive,White,32-38,Man,White,25-31,Man,no,9,yes,2
29,choice_ranking,0,6,False,Competitive,White,32-38,Man,South Asian,25-31,Woman,no,9,yes,0
29,choice_ranking,0,7,False,Competitive,White,32-38,Man,Black,39-45,Woman,no,9,yes,0
29,choice_ranking,0,8,False,Competitive,White,32-38,Man,South Asian,25-31,Man,no,9,yes,1
29,choice_ranking,0,9,False,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,no,9,yes,1
30,full_ranking,0,1,True,Competitive,White,32-38,Man,Latino,32-38,Woman,no,9,yes,1
30,full_ranking,0,2,True,Competitive,White,32-38,Man,White,32-38,Man,no,9,yes,3
30,full_ranking,0,3,True,Competitive,White,32-38,Man,White,18-24,Woman,no,9,yes,1
30,full_ranking,0,4,True,Competitive,White,32-38,Man,White,39-45,Man,no,9,yes,2
30,full_ranking,0,5,False,Competitive,White,32-38,Man,White,25-31,Woman,no,9,yes,1
30,full_ranking,0,6,False,Competitive,White,32-38,Man,Black,32-38,Man,no,9,yes,2
30,full_ranking,0,7,False,Competitive,White,32-38,Man,Black,45+,Man,no,9,yes,1
30,full_ranking,0,8,False,Competitive,White,32-38,Man,Black,32-38,Woman,no,9,yes,1
30,full_ranking,0,9,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,no,9,yes,0
30,choice_ranking,0,1,True,Competitive,White,32-38,Man,White,32-38,Man,no,9,yes,3
30,choice_ranking,0,2,True,Competitive,White,32-38,Man,Latino,32-38,Woman,no,9,yes,1
30,choice_ranking,0,3,True,Competitive,White,32-38,Man,White,39-45,Man,no,9,yes,2
30,choice_ranking,0,4,True,Competitive,White,32-38,Man,White,18-24,Woman,no,9,yes,1
30,choice_ranking,0,5,False,Competitive,White,32-38,Man,White,25-31,Woman,no,9,yes,1
30,choice_ranking,0,6,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,no,9,yes,0
30,choice_ranking,0,7,False,Competitive,White,32-38,Man,Black,32-38,Woman,no,9,yes,1
30,choice_ranking,0,8,False,Competitive,White,32-38,Man,Black,45+,Man,no,9,yes,1
30,choice_ranking,0,9,False,Competitive,White,32-38,Man,Black,32-38,Man,no,9,yes,2
31,full_ranking,0,1,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Woman,no,8,yes,0
