subject,task_type,ordering,output,chosen,condition,subject_race,subject_age,subject_gender,character_race,character_age,character_gender,subj_college,self_ability,awareness,shared_features
16,full_ranking,1,2,True,Competitive,White,32-38,Man,Black,39-45,Man,yes,7,yes,1
16,full_ranking,1,3,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,yes,7,yes,1
16,full_ranking,1,4,True,Competitive,White,32-38,Man,Latino,39-45,Woman,yes,7,yes,0
16,full_ranking,1,5,False,Competitive,White,32-38,Man,White,32-38,Woman,yes,7,yes,2
16,full_ranking,1,6,False,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,yes,7,yes,0
16,full_ranking,1,7,False,Competitive,White,32-38,Man,Latino,18-24,Woman,yes,7,yes,0
16,full_ranking,1,8,False,Competitive,White,32-38,Man,White,39-45,Woman,yes,7,yes,1
16,full_ranking,1,9,False,Competitive,White,32-38,Man,Latino,32-38,Man,yes,7,yes,2
16,choice_ranking,1,1,True,Competitive,White,32-38,Man,White,39-45,Woman,yes,7,yes,1
16,choice_ranking,1,2,True,Competitive,White,32-38,Man,Latino,39-45,Woman,yes,7,yes,0
16,choice_ranking,1,3,True,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Woman,yes,7,yes,0
16,choice_ranking,1,4,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,yes,7,yes,1
16,choice_ranking,1,5,False,Competitive,White,32-38,Man,South Asian,39-45,Man,yes,7,yes,1
16,choice_ranking,1,6,False,Competitive,White,32-38,Man,Latino,32-38,Man,yes,7,yes,2
16,choice_ranking,1,7,False,Competitive,White,32-38,Man,Latino,18-24,Woman,yes,7,yes,0
16,choice_ranking,1,8,False,Competitive,White,32-38,Man,Black,39-45,Man,yes,7,yes,1
16,choice_ranking,1,9,False,Competitive,White,32-38,Man,White,32-38,Woman,yes,7,yes,2
17,full_ranking,1,1,True,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Man,no,10,yes,1
17,full_ranking,1,2,True,Competitive,White,32-38,Man,Latino,39-45,Woman,no,10,yes,0
17,full_ranking,1,3,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,no,10,yes,1
17,full_ranking,1,4,True,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,no,10,yes,1
17,full_ranking,1,5,False,Competitive,White,32-38,Man,White,39-45,Woman,no,10,yes,1
17,full_ranking,1,6,False,Competitive,White,32-38,Man,Latino,25-31,Man,no,10,yes,1
17,full_ranking,1,7,False,Competitive,White,32-38,Man,Latino,39-45,Man,no,10,yes,1
17,full_ranking,1,8,False,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Woman,no,10,yes,0
17,full_ranking,1,9,False,Competitive,White,32-38,Man,White,39-45,Man,no,10,yes,2
17,choice_ranking,1,1,True,Competitive,White,32-38,Man,White,39-45,Woman,no,10,yes,1
17,choice_ranking,1,2,True,Competitive,White,32-38,Man,East/Southeast Asian,39-45,Man,no,10,yes,1
17,choice_ranking,1,3,True,Competitive,White,32-38,Man,Latino,39-45,Man,no,10,yes,1
17,choice_ranking,1,4,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,no,10,yes,1
17,choice_ranking,1,5,False,Competitive,White,32-38,Man,White,39-45,Man,no,10,yes,2
17,choice_ranking,1,6,False,Competitive,White,32-38,Man,Latino,39-45,Woman,no,10,yes,0
17,choice_ranking,1,7,False,Competitive,White,32-38,Man,Latino,25-31,Man,no,10,yes,1
17,choice_ranking,1,8,False,Competitive,White,32-38,Man,East/Southeast Asian,18-24,Man,no,10,yes,1
17,choice_ranking,1,9,False,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Woman,no,10,yes,0
18,full_ranking,0,1,True,Competitive,White,32-38,Woman,South Asian,25-31,Woman,yes,8,yes,1
18,full_ranking,0,2,True,Competitive,White,32-38,Woman,South Asian,32-38,Man,yes,8,yes,1
18,full_ranking,0,3,True,Competitive,White,32-38,Woman,White,39-45,Woman,yes,8,yes,2
18,full_ranking,0,4,True,Competitive,White,32-38,Woman,White,39-45,Man,yes,8,yes,1
18,full_ranking,0,5,False,Competitive,White,32-38,Woman,East/Southeast Asian,25-31,Woman,yes,8,yes,1
18,full_ranking,0,6,False,Competitive,White,32-38,Woman,White,32-38,Man,yes,8,yes,2
18,full_ranking,0,7,False,Competitive,White,32-38,Woman,Latino,18-24,Man,yes,8,yes,0
18,full_ranking,0,8,False,Competitive,White,32-38,Woman,East/Southeast Asian,18-24,Man,yes,8,yes,0
18,full_ranking,0,9,False,Competitive,White,32-38,Woman,Latino,39-45,Man,yes,8,yes,0
18,choice_ranking,0,1,True,Competitive,White,32-38,Woman,White,39-45,Man,yes,8,yes,1
18,choice_ranking,0,2,True,Competitive,White,32-38,Woman,East/Southeast Asian,25-31,Woman,yes,8,yes,1
18,choice_ranking,0,3,True,Competitive,White,32-38,Woman,White,39-45,Woman,yes,8,yes,2
18,choice_ranking,0,4,True,Competitive,White,32-38,Woman,South Asian,25-31,Woman,yes,8,yes,1
18,choice_ranking,0,5,False,Competitive,White,32-38,Woman,East/Southeast Asian,18-24,Man,yes,8,yes,0
18,choice_ranking,0,6,False,Competitive,White,32-38,Woman,South Asian,32-38,Man,yes,8,yes,1
18,choice_ranking,0,7,False,Competitive,White,32-38,Woman,Latino,39-45,Man,yes,8,yes,0
18,choice_ranking,0,8,False,Competitive,White,32-38,Woman,Latino,18-24,Man,yes,8,yes,0
18,choice_ranking,0,9,False,Competitive,White,32-38,Woman,White,32-38,Man,yes,8,yes,2
19,full_ranking,0,1,True,Competitive,White,25-31,Man,East/Southeast Asian,39-45,Woman,yes,7,yes,0
19,full_ranking,0,2,True,Competitive,White,25-31,Man,Latino,45+,Woman,yes,7,yes,0
19,full_ranking,0,3,True,Competitive,White,25-31,Man,East/Southeast Asian,25-31,Man,yes,7,yes,2
19,full_ranking,0,4,True,Competitive,White,25-31,Man,South Asian,39-45,Woman,yes,7,yes,0
19,full_ranking,0,5,False,Competitive,White,25-31,Man,Black,32-38,Woman,yes,7,yes,0
19,full_ranking,0,6,False,Competitive,White,25-31,Man,Latino,39-45,Man,yes,7,yes,1
19,full_ranking,0,7,False,Competitive,White,25-31,Man,Latino,32-38,Woman,yes,7,yes,0
19,full_ranking,0,8,False,Competitive,White,25-31,Man,Latino,25-31,Man,yes,7,yes,2
19,full_ranking,0,9,False,Competitive,White,25-31,Man,East/Southeast Asian,39-45,Man,yes,7,yes,1
19,choice_ranking,0,1,True,Competitive,White,25-31,Man,Latino,45+,Woman,yes,7,yes,0
19,choice_ranking,0,2,True,Competitive,White,25-31,Man,East/Southeast Asian,25-31,Man,yes,7,yes,2
19,choice_ranking,0,3,True,Competitive,White,25-31,Man,Latino,25-31,Man,yes,7,yes,2
19,choice_ranking,0,4,True,Competitive,White,25-31,Man,Latino,39-45,Man,yes,7,yes,1
19,choice_ranking,0,5,False,Competitive,White,25-31,Man,Black,32-38,Woman,yes,7,yes,0
19,choice_ranking,0,6,False,Competitive,White,25-31,Man,East/Southeast Asian,39-45,Man,yes,7,yes,1
19,choice_ranking,0,7,False,Competitive,White,25-31,Man,South Asian,39-45,Woman,yes,7,yes,0
19,choice_ranking,0,8,False,Competitive,White,25-31,Man,Latino,32-38,Woman,yes,7,yes,0
19,choice_ranking,0,9,False,Competitive,White,25-31,Man,East/Southeast Asian,39-45,Woman,yes,7,yes,0
20,full_ranking,1,1,True,Competitive,White,32-38,Man,White,39-45,Man,yes,9,yes,2
20,full_ranking,1,2,True,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,yes,9,yes,1
20,full_ranking,1,3,True,Competitive,White,32-38,Man,Latino,32-38,Woman,yes,9,yes,1
20,full_ranking,1,4,True,Competitive,White,32-38,Man,Latino,39-45,Woman,yes,9,yes,0
20,full_ranking,1,5,False,Competitive,White,32-38,Man,East/Southeast Asian,45+,Man,yes,9,yes,1
20,full_ranking,1,6,False,Competitive,White,32-38,Man,South Asian,25-31,Man,yes,9,yes,1
20,full_ranking,1,7,False,Competitive,White,32-38,Man,Black,25-31,Man,yes,9,yes,1
20,full_ranking,1,8,False,Competitive,White,32-38,Man,Latino,25-31,Woman,yes,9,yes,0
20,full_ranking,1,9,False,Competitive,White,32-38,Man,Latino,18-24,Woman,yes,9,yes,0
20,choice_ranking,1,1,True,Competitive,White,32-38,Man,Latino,39-45,Woman,yes,9,yes,0
20,choice_ranking,1,2,True,Competitive,White,32-38,Man,South Asian,25-31,Man,yes,9,yes,1
20,choice_ranking,1,3,True,Competitive,White,32-38,Man,East/Southeast Asian,45+,Man,yes,9,yes,1
20,choice_ranking,1,4,True,Competitive,White,32-38,Man,White,39-45,Man,yes,9,yes,2
20,choice_ranking,1,5,False,Competitive,White,32-38,Man,Latino,32-38,Woman,yes,9,yes,1
20,choice_ranking,1,6,False,Competitive,White,32-38,Man,East/Southeast Asian,25-31,Man,yes,9,yes,1
20,choice_ranking,1,7,False,Competitive,White,32-38,Man,Black,25-31,Man,yes,9,yes,1
20,choice_ranking,1,8,False,Competitive,White,32-38,Man,Latino,25-31,Woman,yes,9,yes,0
20,choice_ranking,1,9,False,Competitive,White,32-38,Man,Latino,18-24,Woman,yes,9,yes,0
21,full_ranking,0,1,True,Casual,White,32-38,Man,Latino,18-24,Man,yes,8,yes,1
21,full_ranking,0,2,True,Casual,White,32-38,Man,Black,18-24,Woman,yes,8,yes,0
21,full_ranking,0,3,True,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,8,yes,2
21,full_ranking,0,4,True,Casual,White,32-38,Man,Latino,39-45,Woman,yes,8,yes,0
21,full_ranking,0,5,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Woman,yes,8,yes,0
21,full_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,8,yes,1
21,full_ranking,0,7,False,Casual,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
21,full_ranking,0,8,False,Casual,White,32-38,Man,Black,32-38,Woman,yes,8,yes,1
21,full_ranking,0,9,False,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,8,yes,1
21,choice_ranking,0,1,True,Casual,White,32-38,Man,Latino,39-45,Woman,yes,8,yes,0
21,choice_ranking,0,2,True,Casual,White,32-38,Man,Black,32-38,Woman,yes,8,yes,1
21,choice_ranking,0,3,True,Casual,White,32-38,Man,Black,18-24,Woman,yes,8,yes,0
21,choice_ranking,0,4,True,Casual,White,32-38,Man,South Asian,32-38,Woman,yes,8,yes,1
21,choice_ranking,0,5,False,Casual,White,32-38,Man,Latino,18-24,Man,yes,8,yes,1
21,choice_ranking,0,6,False,Casual,White,32-38,Man,Black,32-38,Man,yes,8,yes,2
21,choice_ranking,0,7,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Woman,yes,8,yes,0
21,choice_ranking,0,8,False,Casual,White,32-38,Man,East/Southeast Asian,18-24,Man,yes,8,yes,1
21,choice_ranking,0,9,False,Casual,White,32-38,Man,East/Southeast Asian,32-38,Man,yes,8,yes,2
22,full_ranking,0,1,True,Casual,White,32-38,Man,White,25-31,Man,yes,10,yes,2
22,full_ranking,0,2,True,Casual,White,32-38,Man,South Asian,32-38,Man,yes,10,yes,2
22,full_ranking,0,3,True,Casual,White,32-38,Man,East/Southeast Asian,25-31,Man,yes,10,yes,1
22,full_ranking,0,4,True,Casual,White,32-38,Man,Latino,32-38,Man,yes,10,yes,2
22,full_ranking,0,5,False,Casual,White,32-38,Man,South Asian,18-24,Woman,yes,10,yes,0
22,full_ranking,0,6,False,Casual,White,32-38,Man,East/Southeast Asian,39-45,Woman,yes,10,yes,0
22,full_ranking,0,7,False,Casual,White,32-38,Man,Black,32-38,Man,yes,10,yes,2
22,full_ranking,0,8,False,Casual,White,32-38,Man,White,18-24,Man,yes,10,yes,2
22,full_ranking,0,9,False,Casual,White,32-38,Man,Latino,18-24,Woman,yes,10,yes,0
22,choice_ranking,0,1,True,Casual,White,32-38,Man,Latino,18-24,Woman,yes,10,yes,0
22,choice_ranking,0,2,True,Casual,White,32-38,Man,East/Southeast Asian,39-45,Woman,yes,10,yes,0
22,choice_ranking,0,3,True,Casual,White,32-38,Man,South Asian,32-38,Man,yes,10,yes,2
22,choice_ranking,0,4,True,Casual,White,32-38,Man,White,18-24,Man,yes,10,yes,2
22,choice_ranking,0,5,False,Casual,White,32-38,Man,South Asian,18-24,Woman,yes,10,yes,0
22,choice_ranking,0,6,False,Casual,White,32-38,Man,Latino,32-38,Man,yes,10,yes,2
22,choice_ranking,0,7,False,Casual,White,32-38,Man,East/Southeast Asian,25-31,Man,yes,10,yes,1
22,choice_ranking,0,8,False,Casual,White,32-38,Man,Black,32-38,Man,yes,10,yes,2
22,choice_ranking,0,9,False,Casual,White,32-38,Man,White,25-31,Man,yes,10,yes,2
